para,label,document
"Where the beverage is beer containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is wine containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is a spirit containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is sake containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is awamori containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is baijiu containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is han containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is shochu containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is soju containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"Where the beverage is almost sake containing both deuterated and non-deuterated ethanol, non-limiting examples of deuterated to non-deuterated alcohol mixture weight ratios include: 1/10; 1/9; 1/8; 1/7; 1/6; 1/5; 1/4; 1/3; 1/2; 1/1; 2/1; 3/1; 4/1; 5/1; 6/1; 7/1; 8/1; 9/1; and, 10/1.
",0,US09044423-20150602.txt
"EXAMPLES
",0,US09044423-20150602.txt
"By way of illustration, representative examples of various beverages according to the present invention are provided below.
",0,US09044423-20150602.txt
"Example 1
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 100 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 0 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 2
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 90 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 10 percent.
",0,US09044423-20150602.txt
"Other Ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 3
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 80 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 20 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 4
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 70 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 30 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 5
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 60 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 40 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 6
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 50 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 50 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 7
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 40 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 60 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 8
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 30 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 70 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 9
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 20 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 80 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 10
",0,US09044423-20150602.txt
"Beverage type: alcopop.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 4.0 percent to 8.0 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 10 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 90 percent.
",0,US09044423-20150602.txt
"Other ingredients: water; sugar; fruit juice and/or soda.
",0,US09044423-20150602.txt
"Example 11
",0,US09044423-20150602.txt
"Pharmaceutical composition: Aromatic Elixir, U.S.P.
",0,US09044423-20150602.txt
"Total ethanol content (deuterated and non-deuterated): 22 percent.
",0,US09044423-20150602.txt
"Percentage of deuterated ethanol: 90 percent.
",0,US09044423-20150602.txt
"Percentage of non-deuterated ethanol: 10 percent.
",0,US09044423-20150602.txt
"Other ingredients: water, sugar, orange oil, lemon oil, coriander oil, and anise oil.
",0,US09044423-20150602.txt
"By way of example, the following pharmaceutical compositions may be prepared substantially as is currently known in the art, but with substitution of a deuterated ethanol of Formula 1 for 50% to 100% of the total ethanol in the composition:
",0,US09044423-20150602.txt
"Methods
",0,US09044423-20150602.txt
"The present invention provides a method of making an alcoholic beverage. The method comprises the step of adding to an alcoholic, non-alcoholic, or reduced-alcohol beverage a deuterated alcohol according to Formula 1, in an amount sufficient to produce a beverage comprising water and ethanol wherein at least 5 mole percent of the ethanol is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a beverage comprising water and ethanol wherein at least 15 mole percent of the ethanol is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a beverage comprising water and ethanol wherein at least 30 mole percent of the ethanol is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a beverage comprising water and ethanol wherein between 50 and 100 mole percent of the ethanol is a deuterated alcohol according to Formula 1.
",0,US09044423-20150602.txt
"The present invention also provides a method of making an alcoholic pharmaceutical composition. The method comprises the step of adding to an active pharmaceutical ingredient a deuterated alcohol according to Formula 1, in an amount sufficient to produce, after all other ingredients have been incorporated, a pharmaceutical composition wherein at least 5 mole percent of the ethanol in the composition is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a pharmaceutical composition wherein at least 15 mole percent of the ethanol in the composition is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a pharmaceutical composition wherein at least 30 mole percent of the ethanol in the composition is a deuterated alcohol according to Formula 1. In another embodiment, a deuterated alcohol according to Formula 1 is added in an amount sufficient to produce a pharmaceutical composition wherein between 50 and 100 mole percent of the ethanol in the composition is a deuterated alcohol according to Formula 1.
",0,US09044423-20150602.txt
