,index,para,label,document,predictions
85,85,"Polyisocyanates containing uretdione groups are well known and are for example described in U.S. Pat. Nos. 4,476,054, 4,912,210, 4,929,724 and EP 417 603. A comprehensive overview of industrially relevant processes for the dimerization of isocyanates to uretdiones is provided by J. Prakt. Chem. 336 (1994) 185-200. In general, the conversion of isocyanates to uretdiones is effected in the presence of soluble dimerization catalysts such as for example dialkylaminopyridines, trialkylphosphines, phosphorous acid triamides or imidazoles. The reaction—optionally performed in solvents, but preferably in the absence of solvents—is stopped by addition of catalyst poisons on attainment of a desired conversion level. Excess monomeric isocyanate is then removed by flash evaporation. If the catalyst is sufficiently volatile, the reaction mixture can be freed from catalyst in the course of the monomer separation. The addition of catalyst poisons can in this case be omitted. Essentially, a broad palette of isocyanates is suitable for the production of polyisocyanates containing uretdione groups. The aforesaid di- and polyisocyanate can be used. However di- and polyisocyanates from any aliphatic, cycloaliphatic and/or (cyclo)aliphatic di- and/or polyisocyanates are preferred. According to the invention, isophorone diisocyanate (IPDI), hexamethylene diisocyanate (HDI), diisocyanatodicyclohexylmethane (H 12 MDI), 2-methylpentane diisocyanate (MPDI), 2,2,4-trimethylhexamethylene diisocyanate/2,4,4-trimethylhexa-methylene diisocyanate (TMDI) or norbornane diisocyanate (NBDI) are used. Quite especially preferably, IPDI, HDI, TMDI and H 12 MDI are used, and the isocyanurates can also be used.
",0,US10029427-20180724.txt,0
86,86,"Quite especially preferably, IPDI and HDI are used for the matrix material. The conversion of these polyisocyanates containing uretdione groups to curing agents a) containing uretdione groups comprises the reaction of the free NCO groups with hydroxyl group-containing monomers or polymers, such as for example polyesters, polythioethers, polyethers, polycaprolactams, polyepoxides, polyester amides, polyurethanes or lower molecular weight di, tri- and/or tetrahydric alcohols as chain extenders and optionally monoamines and/or monohydric alcohols as chain terminators and has already often been described (EP 669 353, EP 669 354, DE 30 30 572, EP 639 598 or EP 803 524).
",0,US10029427-20180724.txt,0
87,87,"Preferred curing agents a) having uretdione groups have a free NCO content of less than 5 wt. % and a content of uretdione groups of 3 to 25 wt. %, preferably 6 to 18 wt. % (calculated as C 2 N 2 O 2 , molecular weight 84). Polyesters and monomeric dihydric alcohols are preferred. Apart from the uretdione groups the curing agents can also exhibit isocyanurate, biuret, allophanate, urethane and/or urea structures.
",0,US10029427-20180724.txt,0
88,88,"In the case of the hydroxyl group-containing polymers b), polyesters, polyethers, polyacrylates, polyurethanes and/or polycarbonates with an OH number of 20-200 in mg KOH/gram are preferably used. Particularly preferably, polyesters with an OH number of 30-150, an average molecular weight of 500-6000 g/mol which exist in solid form below 40° C. and in liquid form above 125° C. are used. Such binders have for example been described in EP 669 354 and EP 254 152. Of course, mixtures of such polymers can also be used. The quantity of the hydroxyl group-containing polymers b) is selected such that for every hydroxyl group of the component b) 0.3 to 1 uretdione group of the component a), preferably 0.45 to 0.55, is consumed. Optionally, additional catalysts c) can also be contained in the reactive polyurethane compositions B) according to the invention. These are organometallic catalysts, such as for example dibutyl tin dilaurate, zinc octoate, bismuth neodecanoate, or else tertiary amines, such as for example 1,4-diazabicyclo[2.2.2]octane, in quantities of 0.001-1 wt. %. These reactive polyurethane compositions used according to the invention are cured under normal conditions, e.g. with DBTL catalysis, from 160° C., usually from ca. 180° C. and referred to as modification I.
",0,US10029427-20180724.txt,0
89,89,"For the production of the reactive polyurethane compositions according to the invention, the additives d) usual in coating powder technology, such as levelling agents, e.g. polysilicones or acrylates, light screening agents, e.g. sterically hindered amines, or other additives such as were for example described in EP 669 353, can be added in a total quantity of 0.05 to 5 wt. %. Fillers and pigments such as for example titanium dioxide can be added in a quantity up to 30 wt. % of the total composition.
",0,US10029427-20180724.txt,0
90,90,"The reactive polyurethane compositions used according to the invention are cured under normal conditions, e.g. with DBTL catalysis, from 160° C., usually from ca. 180° C. The reactive polyurethane compositions used according to the invention provide very good flow and hence good impregnation behaviour and in the cured state excellent chemicals resistance. In addition, with the use of aliphatic crosslinking agents (e.g. IPDI or H 12 MDI) good weather resistance is also achieved.
",0,US10029427-20180724.txt,0
91,91,"Particularly preferably in the invention a matrix material is used which is made from B) at least one polyurethane composition containing highly reactive uretdione groups, essentially containing
",0,US10029427-20180724.txt,0
92,92,"a) at least one curing agent containing uretdione groups and
",0,US10029427-20180724.txt,0
93,93,"b) optionally at least one polymer with functional groups reactive towards NCO groups;
",0,US10029427-20180724.txt,0
94,94,"c) 0.1 to 5 wt. % of at least one catalyst selected from quaternary ammonium salts and/or quaternary phosphonium salts with halogens, hydroxides, alcoholates or organic or inorganic acid anions as the counter-ion;
",0,US10029427-20180724.txt,0
95,95,"and
",0,US10029427-20180724.txt,0
96,96,"d) 0.1 to 5 wt. % of at least one cocatalyst, selected from
",0,US10029427-20180724.txt,0
97,97,"d1) at least one epoxide
",0,US10029427-20180724.txt,0
98,98,"and/or
",0,US10029427-20180724.txt,0
99,99,"d2) at least one metal acetylacetonate and/or quaternary ammonium acetylacetonate and/or quaternary phosphonium acetylacetonate;
",0,US10029427-20180724.txt,0
100,100,"e) optionally auxiliary substances and additives known from polyurethane chemistry.
",0,US10029427-20180724.txt,0
101,101,"Quite especially, a matrix material B) made from B) at least one highly reactive powdery polyurethane composition containing uretdione groups as matrix material, essentially containing
",0,US10029427-20180724.txt,0
102,102,"a) at least one curing agent containing uretdione groups, based on polyaddition compounds from aliphatic, (cyclo)aliphatic or cycloaliphatic polyisocyanates containing uretdione groups and hydroxyl group-containing compounds, where the curing agent exists in solid form below 40° C. and in liquid form above 125° C. and has a free NCO content of less than 5 wt. % and a uretdione content of 3-25 wt. %,
",0,US10029427-20180724.txt,0
103,103,"b) at least one hydroxyl group-containing polymer which exists in solid form below 40° C. and in liquid form above 125° C. and has an OH number between 20 and 200 mg KOH/gram;
",0,US10029427-20180724.txt,0
104,104,"c) 0.1 to 5 wt. % of at least one catalyst selected from quaternary ammonium salts and/or quaternary phosphonium salts with halogens, hydroxides, alcoholates or organic or inorganic acid anions as the counter-ion;
",0,US10029427-20180724.txt,0
105,105,"and
",0,US10029427-20180724.txt,0
106,106,"d) 0.1 to 5 wt. % of at least one cocatalyst, selected from
",0,US10029427-20180724.txt,0
107,107,"d1) at least one epoxide
",0,US10029427-20180724.txt,0
108,108,"and/or
",0,US10029427-20180724.txt,0
109,109,"d2) at least one metal acetylacetonate and/or quaternary ammonium acetylacetonate and/or quaternary phosphonium acetylacetonate;
",0,US10029427-20180724.txt,0
