,index,para,label,document,predictions
113,113,"In some embodiments, R is a C8-C20 acyl group, e.g., nonanoyl, dodecanoyl, myristoyl, palmitoyl, steroyl or oleoyl. In other embodiments, R is a C8-C20 aliphatic group, e.g., oleyl, nonyl, undecyl, tetradecyl, or hexadecyl. In other embodiments, R is a C2-C6 acyl group, e.g., acetyl, propionyl, butyryl, valeryl and isovaleryl.
",0,US08598138-20131203.txt,0
114,114,"In some embodiments, R 4 and R 5 are each independently a C6-C18 acyl group, e.g., hexanoyl, undecanoyl, myristoyl, palmitoyl or oleoyl.
",0,US08598138-20131203.txt,0
115,115,"Examples of anions of pharmacologically acceptable acids include, but are not limited to chloride, bromide, iodide, aspartate, acid aspartate, citrate, acid citrate, tartrate, acid tartrate, phosphate, acid phosphate, fumarate, acid fumarate, glycerophosphate, glucose phosphate, lactate, maleate, acid maleate, mucate, orotate, oxalate, acid oxalate, sulphate, acid sulphate, trichloroacetate, trifluoroacetate, methane sulphonate, pamoate and acid pamoate.
",0,US08598138-20131203.txt,0
116,116,"Examples of positively charged amphiphiles according to the invention include, but are not limited to: N-[1-(2,3-dioleyloxy)propyl]-N,N,N-trimethylammonium chloride (DOTMA), ester of L-carnitine bromide with 2-hydroxyacetyl-1,3-dipalmitoyl glycerol, ester of acetyl L-carnitine bromide with 2-hydroxyacetyl-1,3-dipalmitoyl glycerol, ester of propionyl L-carnitine bromide with 2-hydroxyacetyl-1,3-dipalmitoyl glycerol, ester of isobutyryl L-carnitine bromide with 2-hydroxyacetyl-1,3-dipalmitoyl glycerol, ester of isovaleryl L-carnitine bromide with 2-hydroxyacetyl-1,3-dipalmitoyl glycerol, ester of L-carnitine bromide with 1,3-dihexanoyl-2-hydroxycetyl glycerol, ester of acetyl L-carnitine bromide with 1,3-dihexanoyl-2-hydroxyacetyl glycerol, ester of propionyl L-carnitine bromide with 1,3-dihexanoyl-2-hydroxyacetyl glycerol, isovaleryl L-carnitine undecyl ester, isobutyryl L-carnitine undecyl ester, palmitoyl L-carnitine chloride undecyl ester, stearoyl L-carnitine chloride undecyl ester, stearoyl L-carnitine chloride tetradecyl ester, palmitoyl L-carnitine chloride tetradecyl ester, miristoyl L-carnitine chloride tetradecyl ester, palmitoyl L-carnitine bromide hexadecyl ester, and oleyl L-carnitine chloride oleyl ester. In some embodiments, the positively charged amphiphile is an L-carnitine derivative. In other embodiments, the positively charged amphiphile is a compound described in U.S. Pat. No. 6,797,281.
",0,US08598138-20131203.txt,0
117,117,"Positively charged amphiphiles may also be combined in some ratio with additional lipids or amphiphiles. In some embodiments, the additional lipids or amphiphiles are neutral. For example, the present invention includes cochleates which include a negatively charged lipid, an siRNA associated with Lipofectin, and a multivalent cation.
",0,US08598138-20131203.txt,0
118,118,"In some embodiments, the positively charged amphiphile does not include protamine, polyethylenimine (PEI), Lipofectamine, polyvinylamine, spermine, spermidine, histamine, vitamin E or cationic lipid.
",0,US08598138-20131203.txt,0
119,119,"Nucleotides
",0,US08598138-20131203.txt,0
120,120,"In certain embodiments, the present invention features encochleated nucleotide compositions. The nucleotide-cochleate compositions generally include a cochleate, and a nucleotide as described herein associated with the cochleate, e.g., a nucleotide that is bound to a lipophilic tail via a linker. The present invention also includes methods (e.g., research and/or therapeutic methods) for using nucleotide-cochleates.
",0,US08598138-20131203.txt,0
121,121,"In some embodiments, the nucleotide is an siRNA. In other embodiments, the nucleotide is a morpholino oligonucleotide. Morpholino oligonucleotides suitable for use in the present invention include antisense morpholino oligonucleotides. Although a typical morpholino may be uncharged, the skilled artisan would be able to place a charge on the morpholino using no more than routine experimentation, e.g., changing the pH. The charge would then be able to interact with the positively charged amphiphile as described herein. In still other embodiments, the nucleotide is a short double-stranded DNA. In still other embodiments, the nucleotide is a ribozyme. In yet other embodiments, the nucleotide is an aptamer. In still other embodiments, the nucleotide is a transcription factor decoy. In certain embodiments of the present invention, the nucleotide is not DNA.
",0,US08598138-20131203.txt,0
122,122,"The nucleotides of the present invention can be between about 7 and 100 nucleotides long, between 10 and 50, between 20 and 35, and between 15 and 30 nucleotides long. The nucleotides of the present invention can be 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29 or 30 nucleotides in length. For example, in some embodiments, a morpholino oligonucleotide is between about 18 and about 25 nucleotides long. In other embodiments, an siRNA has a length of from about 21-23 nucleotides.
",0,US08598138-20131203.txt,0
123,123,"The nucleotides of the invention, e.g., siRNAs or morpholinos, can mediate RNA interference against a target gene. That is, in some embodiments, the nucleotide has a sequence sufficiently complementary to a target RNA (e.g. mRNA or RNA that can be spliced to produce one or more mRNAs) associated with a target gene to trigger the destruction of the target mRNA by the RNAi machinery or process. The nucleotide can be designed such that every residue is complementary to a residue in the target molecule. Alternatively, one or more substitutions can be made within the molecule to increase stability and/or enhance processing activity of said molecule. Substitutions can be made within the strand or can be made to residues at the ends of the strand. In some embodiments, the nucleotides mediate inhibition of translation of a target mRNA or are directed against the synthesis of a protein.
",0,US08598138-20131203.txt,0
124,124,"The target mRNA cleavage reaction guided by nucleotides of the present invention is sequence specific. In some embodiments, nucleotides containing a sequence identical to a portion of the target gene may be preferred for inhibition. However, 100% sequence identity between the nucleotide and the target gene is not required to practice the present invention. Sequence variations can be tolerated including those that might be expected due to genetic mutation, strain polymorphism, or evolutionary divergence. For example, nucleotide sequences with insertions, deletions, and single point mutations relative to the target sequence have also been found to be effective for inhibition. Alternatively, nucleotide sequences with nucleotide analog substitutions or insertions can be effective for inhibition. Accordingly, in one embodiment, the nucleotide of the present invention is identical to a reference nucleotide subsequence. In another embodiment, the nucleotide is exactly complementary to a reference nucleotide subsequence. In still another embodiment, the nucleotide is substantially complementary to a reference nucleotide subsequence.
",0,US08598138-20131203.txt,0
125,125,"Moreover, not all positions of a nucleotide contribute equally to target recognition. For example, mismatches in the center of an siRNA are most critical and essentially abolish target RNA cleavage. In contrast, the 3′ nucleotides of an siRNA do not contribute significantly to specificity of the target recognition. Generally, residues at the 3′ end of the siRNA sequence which is complementary to the target RNA (e.g., the guide sequence) are not critical for target RNA cleavage.
",0,US08598138-20131203.txt,0
126,126,"Sequence identity may readily be determined by sequence comparison and alignment algorithms known in the art. To determine the percent identity of two nucleic acid sequences (or of two amino acid sequences), the sequences are aligned for optimal comparison purposes (e.g., gaps can be introduced in the first sequence or second sequence for optimal alignment). The nucleotides (or amino acid residues) at corresponding nucleotide (or amino acid) positions are then compared. When a position in the first sequence is occupied by the same residue as the corresponding position in the second sequence, then the molecules are identical at that position. The percent identity between the two sequences is a function of the number of identical positions shared by the sequences (i.e., % homology=# of identical positions/total # of positions×100), optionally penalizing the score for the number of gaps introduced and/or length of gaps introduced.
",0,US08598138-20131203.txt,0
127,127,"The comparison of sequences and determination of percent identity between two sequences can be accomplished using a mathematical algorithm. In one embodiment, the alignment generated over a certain portion of the sequence aligned having sufficient identity but not over portions having low degree of identity (i.e., a local alignment). A non-limiting example of a local alignment algorithm utilized for the comparison of sequences is the algorithm of Karlin and Altschul (1990) Proc. Natl. Acad. Sci . USA 87:2264-68, modified as in Karlin and Altschul (1993) Proc. Natl. Acad. Sci . USA 90:5873. Such an algorithm is incorporated into the BLAST programs (version 2.0) of Altschul, et al. (I 990) J Mol. Biol. 215:403-10.
",0,US08598138-20131203.txt,0
128,128,"In another embodiment, the alignment is optimized by introducing appropriate gaps and percent identity is determined over the length of the aligned sequences (i.e., a gapped alignment). To obtain gapped alignments for comparison purposes, Gapped BLAST can be utilized as described in Altschul et al., (1997) Nucleic Acids Res. 25(17):3389. In another embodiment, the alignment is optimized by introducing appropriate gaps and percent identity is determined over the entire length of the sequences aligned (i.e., a global alignment). A non-limiting example of a mathematical algorithm utilized for the global comparison of sequences is the algorithm of Myers and Miller, CABIOS (1989). Such an algorithm is incorporated into the ALIGN program (version 2.0) which is part of the GCG sequence alignment software package. When utilizing the ALIGN program for comparing amino acid sequences, a PAM120 weight residue table, a gap length penalty of 12, and a gap penalty of 4 can be used.
",0,US08598138-20131203.txt,0
